Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2C9,*40/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*40/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*41,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*42,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*43,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*44,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*45,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*46,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*47,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*48,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*49,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*50,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*51,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*52,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*53,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*54,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*55,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*56,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*57,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*58,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*59,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*60,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*61,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*62,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*41/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*42,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*43,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*44,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*45,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*46,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*47,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*48,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*49,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*50,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*51,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*52,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*53,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*54,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*55,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*56,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*57,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*58,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*59,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*60,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*61,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*42/*62,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*42/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*43,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*44,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*45,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*46,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*47,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*48,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*49,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*50,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*51,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*52,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*53,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*54,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*55,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*56,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*57,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*58,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*59,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*60,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*61,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*43/*62,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*43/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*44/*44,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*44/*45,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
