Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2C19,*37/*6,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*38/*6,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*7/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*7/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*7/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*10/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*11/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*15/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*16/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*17/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*18/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*19/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*22/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*25/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*26/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*28/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*35/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*36/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*37/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*38/*7,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*8/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*8/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*10/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*11/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*15/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*16/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*17/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*18/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*19/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*22/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*24/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*25/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*26/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*28/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*35/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*36/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*37/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, GENITO URINARY SYSTEM AND SEX HORMONES, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, DERMATOLOGICALS","doxepin, esomeprazole, clobazam, brivaracetam, lansoprazole, carisoprodol, imipramine, sertraline, rabeprazole, trimipramine, clopidogrel, belzutifan, flibanserin, abrocitinib, citalopram, clomipramine, diazepam, amitriptyline, pantoprazole, omeprazole, escitalopram, voriconazole, dexlansoprazole, mavacamten"
CYP2C19,*38/*8,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*9/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, imipramine, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*10/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, imipramine, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*11/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
CYP2C19,*13/*9,"ANTIINFECTIVES FOR SYSTEMIC USE, BLOOD AND BLOOD FORMING ORGAN DRUGS, CARDIOVASCULAR SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","doxepin, voriconazole, pantoprazole, omeprazole, lansoprazole, clobazam, citalopram, brivaracetam, escitalopram, sertraline, clopidogrel, dexlansoprazole, mavacamten"
