Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2D6,*144/*35x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","meclizine, eliglustat, atomoxetine, tetrabenazine, tamoxifen"
CYP2D6,*156/*35x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","meclizine, eliglustat, atomoxetine, tetrabenazine, tamoxifen"
CYP2D6,*161/*35x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","meclizine, eliglustat, atomoxetine, tetrabenazine, tamoxifen"
CYP2D6,*36/*36,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, flecainide, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, zuclopenthixol, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, haloperidol, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*36x2,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, flecainide, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, zuclopenthixol, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, haloperidol, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*38,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, flecainide, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, zuclopenthixol, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, haloperidol, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*39,"NERVOUS SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","paroxetine, eliglustat, flecainide, pimozide, clomipramine, doxepin, venlafaxine, tetrabenazine, thioridazine, hydrocodone, metoprolol, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, zuclopenthixol, amoxapine, meclizine, fluvoxamine, codeine, propafenone, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*40,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, flecainide, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, zuclopenthixol, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, haloperidol, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*41,"NERVOUS SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","paroxetine, deutetrabenazine, eliglustat, flecainide, pimozide, clomipramine, doxepin, venlafaxine, tetrabenazine, thioridazine, hydrocodone, metoprolol, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, zuclopenthixol, amoxapine, meclizine, fluvoxamine, codeine, propafenone, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*41x2,"NERVOUS SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","paroxetine, eliglustat, flecainide, pimozide, clomipramine, doxepin, venlafaxine, tetrabenazine, thioridazine, hydrocodone, metoprolol, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, zuclopenthixol, amoxapine, meclizine, fluvoxamine, codeine, propafenone, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*41x3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*42,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, flecainide, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, zuclopenthixol, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, haloperidol, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*44,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*45,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*45x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","meclizine, eliglustat, atomoxetine, tetrabenazine, tamoxifen"
CYP2D6,*36/*46,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*47,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*48,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*49,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*50,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*51,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*52,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, deutetrabenazine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*53,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*54,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*55,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*56,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*59,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*60,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*62,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*68,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*69,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*81,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*91,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS","paroxetine, deutetrabenazine, eliglustat, clomipramine, doxepin, tetrabenazine, thioridazine, hydrocodone, trimipramine, amitriptyline, imipramine, atomoxetine, nortriptyline, amoxapine, meclizine, fluvoxamine, codeine, desipramine, tramadol, tamoxifen"
CYP2D6,*36/*92,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*96,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*36/*99,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
CYP2D6,*100/*36,"NERVOUS SYSTEM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS","risperidone, paroxetine, deutetrabenazine, eliglustat, pimozide, clomipramine, doxepin, darifenacin, tamsulosin, dextromethorphan / quinidine, venlafaxine, pitolisant, cevimeline, dextromethorphan hydrobromide / bupropion hydrochloride, carvedilol, vortioxetine, tetrabenazine, donepezil, amphetamine, tolterodine, fluoxetine, metoclopramide, valbenazine, oliceridine, thioridazine, hydrocodone, metoprolol, protriptyline, trimipramine, amitriptyline, aripiprazole, mirabegron, propranolol, lofexidine, viloxazine, imipramine, atomoxetine, nortriptyline, aripiprazole lauroxil, nebivolol, clozapine, amoxapine, galantamine, meclizine, fluvoxamine, codeine, perphenazine, propafenone, gefitinib, fesoterodine, desipramine, iloperidone, tramadol, tamoxifen, brexpiprazole"
